2015_ID,2016_ID,2017_ID,2018_ID,2019_ID,2020_ID,2021_ID,2022_ID
S0101_C03_015M,S0101_C03_015M,S0101_C06_015M,S0101_C06_015M,S0101_C06_015M,S0101_C06_015M,S0101_C06_015M,S0101_C06_015M
S0101_C03_016E,S0101_C03_016E,S0101_C06_016E,S0101_C06_016E,S0101_C06_016E,S0101_C06_016E,S0101_C06_016E,S0101_C06_016E
S0101_C03_016M,S0101_C03_016M,S0101_C06_016M,S0101_C06_016M,S0101_C06_016M,S0101_C06_016M,S0101_C06_016M,S0101_C06_016M
S0101_C03_017E,S0101_C03_017E,S0101_C06_017E,S0101_C06_017E,S0101_C06_017E,S0101_C06_017E,S0101_C06_017E,S0101_C06_017E
S0101_C03_017M,S0101_C03_017M,S0101_C06_017M,S0101_C06_017M,S0101_C06_017M,S0101_C06_017M,S0101_C06_017M,S0101_C06_017M
S0101_C03_018E,S0101_C03_018E,S0101_C06_018E,S0101_C06_018E,S0101_C06_018E,S0101_C06_018E,S0101_C06_018E,S0101_C06_018E
S0101_C03_018M,S0101_C03_018M,S0101_C06_018M,S0101_C06_018M,S0101_C06_018M,S0101_C06_018M,S0101_C06_018M,S0101_C06_018M
S0101_C03_019E,S0101_C03_019E,S0101_C06_019E,S0101_C06_019E,S0101_C06_019E,S0101_C06_019E,S0101_C06_019E,S0101_C06_019E
S0101_C03_019M,S0101_C03_019M,S0101_C06_019M,S0101_C06_019M,S0101_C06_019M,S0101_C06_019M,S0101_C06_019M,S0101_C06_019M
S0101_C03_020E,S0101_C03_020E,S0101_C06_020E,S0101_C06_020E,S0101_C06_020E,S0101_C06_020E,S0101_C06_020E,S0101_C06_020E
S0101_C03_020M,S0101_C03_020M,S0101_C06_020M,S0101_C06_020M,S0101_C06_020M,S0101_C06_020M,S0101_C06_020M,S0101_C06_020M
S0101_C03_021E,S0101_C03_021E,S0101_C06_021E,S0101_C06_021E,S0101_C06_021E,S0101_C06_021E,S0101_C06_021E,S0101_C06_021E
S0101_C03_021M,S0101_C03_021M,S0101_C06_021M,S0101_C06_021M,S0101_C06_021M,S0101_C06_021M,S0101_C06_021M,S0101_C06_021M
S0101_C03_022E,S0101_C03_022E,S0101_C06_023E,S0101_C06_023E,S0101_C06_023E,S0101_C06_023E,S0101_C06_023E,S0101_C06_023E
S0101_C03_022M,S0101_C03_022M,S0101_C06_023M,S0101_C06_023M,S0101_C06_023M,S0101_C06_023M,S0101_C06_023M,S0101_C06_023M
S0101_C03_023E,S0101_C03_023E,S0101_C06_024E,S0101_C06_024E,S0101_C06_024E,S0101_C06_024E,S0101_C06_024E,S0101_C06_024E
S0101_C03_023M,S0101_C03_023M,S0101_C06_024M,S0101_C06_024M,S0101_C06_024M,S0101_C06_024M,S0101_C06_024M,S0101_C06_024M
S0101_C03_024E,S0101_C03_024E,S0101_C06_025E,S0101_C06_025E,S0101_C06_025E,S0101_C06_025E,S0101_C06_025E,S0101_C06_025E
S0101_C03_024M,S0101_C03_024M,S0101_C06_025M,S0101_C06_025M,S0101_C06_025M,S0101_C06_025M,S0101_C06_025M,S0101_C06_025M
S0101_C03_025E,S0101_C03_025E,S0101_C06_026E,S0101_C06_026E,S0101_C06_026E,S0101_C06_026E,S0101_C06_026E,S0101_C06_026E
S0101_C03_025M,S0101_C03_025M,S0101_C06_026M,S0101_C06_026M,S0101_C06_026M,S0101_C06_026M,S0101_C06_026M,S0101_C06_026M
S0101_C03_026E,S0101_C03_026E,S0101_C06_028E,S0101_C06_028E,S0101_C06_028E,S0101_C06_028E,S0101_C06_028E,S0101_C06_028E
S0101_C03_026M,S0101_C03_026M,S0101_C06_028M,S0101_C06_028M,S0101_C06_028M,S0101_C06_028M,S0101_C06_028M,S0101_C06_028M
S0101_C03_027E,S0101_C03_027E,S0101_C06_029E,S0101_C06_029E,S0101_C06_029E,S0101_C06_029E,S0101_C06_029E,S0101_C06_029E
S0101_C03_027M,S0101_C03_027M,S0101_C06_029M,S0101_C06_029M,S0101_C06_029M,S0101_C06_029M,S0101_C06_029M,S0101_C06_029M
S0101_C03_028E,S0101_C03_028E,S0101_C06_030E,S0101_C06_030E,S0101_C06_030E,S0101_C06_030E,S0101_C06_030E,S0101_C06_030E
S0101_C03_028M,S0101_C03_028M,S0101_C06_030M,S0101_C06_030M,S0101_C06_030M,S0101_C06_030M,S0101_C06_030M,S0101_C06_030M
S0101_C03_029E,S0101_C03_029E,S0101_C06_031E,S0101_C06_031E,S0101_C06_031E,S0101_C06_031E,S0101_C06_031E,S0101_C06_031E
S0101_C03_029M,S0101_C03_029M,S0101_C06_031M,S0101_C06_031M,S0101_C06_031M,S0101_C06_031M,S0101_C06_031M,S0101_C06_031M
S0101_C03_030E,S0101_C03_030E,S0101_C05_032E,S0101_C05_032E,S0101_C05_032E,S0101_C05_032E,S0101_C05_032E,S0101_C05_032E
S0101_C03_030M,S0101_C03_030M,S0101_C05_032M,S0101_C05_032M,S0101_C05_032M,S0101_C05_032M,S0101_C05_032M,S0101_C05_032M
S0101_C03_031E,S0101_C03_031E,S0101_C05_033E,S0101_C05_033E,S0101_C05_033E,S0101_C05_033E,S0101_C05_033E,S0101_C05_033E
S0101_C03_031M,S0101_C03_031M,S0101_C05_033M,S0101_C05_033M,S0101_C05_033M,S0101_C05_033M,S0101_C05_033M,S0101_C05_033M
S0101_C03_032E,S0101_C03_032E,S0101_C05_034E,S0101_C05_034E,S0101_C05_034E,S0101_C05_034E,S0101_C05_034E,S0101_C05_034E
S0101_C03_032M,S0101_C03_032M,S0101_C05_034M,S0101_C05_034M,S0101_C05_034M,S0101_C05_034M,S0101_C05_034M,S0101_C05_034M
S0101_C03_033E,S0101_C03_033E,S0101_C05_035E,S0101_C05_035E,S0101_C05_035E,S0101_C05_035E,S0101_C05_035E,S0101_C05_035E
S0101_C03_033M,S0101_C03_033M,S0101_C05_035M,S0101_C05_035M,S0101_C05_035M,S0101_C05_035M,S0101_C05_035M,S0101_C05_035M
S0101_C03_034E,S0101_C03_034E,S0101_C05_036E,S0101_C05_036E,S0101_C05_036E,S0101_C05_036E,S0101_C05_036E,S0101_C05_036E
S0101_C03_034M,S0101_C03_034M,S0101_C05_036M,S0101_C05_036M,S0101_C05_036M,S0101_C05_036M,S0101_C05_036M,S0101_C05_036M
S0101_C03_035E,S0101_C03_035E,S0101_C05_037E,S0101_C05_037E,S0101_C05_037E,S0101_C05_037E,S0101_C05_037E,S0101_C05_037E
S0101_C03_035M,S0101_C03_035M,S0101_C05_037M,S0101_C05_037M,S0101_C05_037M,S0101_C05_037M,S0101_C05_037M,S0101_C05_037M
S0101_C03_036E,S0101_C03_036E,S0101_C05_038E,S0101_C05_038E,S0101_C05_038E,S0101_C05_038E,S0101_C05_038E,S0101_C05_038E
S0101_C03_036M,S0101_C03_036M,S0101_C05_038M,S0101_C05_038M,S0101_C05_038M,S0101_C05_038M,S0101_C05_038M,S0101_C05_038M
S0102_C01_001E,S0102_C01_001E,S0102_C01_001E,S0102_C01_001E,S0102_C01_001E,S0102_C01_001E,S0102_C01_001E,S0102_C01_001E
S0102_C01_001M,S0102_C01_001M,S0102_C01_001M,S0102_C01_001M,S0102_C01_001M,S0102_C01_001M,S0102_C01_001M,S0102_C01_001M
S0102_C01_002E,S0102_C01_002E,S0102_C01_002E,S0102_C01_002E,S0102_C01_002E,S0102_C01_002E,S0102_C01_002E,S0102_C01_002E
S0102_C01_002M,S0102_C01_002M,S0102_C01_002M,S0102_C01_002M,S0102_C01_002M,S0102_C01_002M,S0102_C01_002M,S0102_C01_002M
S0102_C01_003E,S0102_C01_003E,S0102_C01_003E,S0102_C01_003E,S0102_C01_003E,S0102_C01_003E,S0102_C01_003E,S0102_C01_003E
S0102_C01_003M,S0102_C01_003M,S0102_C01_003M,S0102_C01_003M,S0102_C01_003M,S0102_C01_003M,S0102_C01_003M,S0102_C01_003M
S0102_C01_004E,S0102_C01_004E,S0102_C01_004E,S0102_C01_004E,S0102_C01_004E,S0102_C01_004E,S0102_C01_004E,S0102_C01_004E
S0102_C01_004M,S0102_C01_004M,S0102_C01_004M,S0102_C01_004M,S0102_C01_004M,S0102_C01_004M,S0102_C01_004M,S0102_C01_004M
S0102_C01_005E,S0102_C01_005E,S0102_C01_005E,S0102_C01_005E,S0102_C01_005E,S0102_C01_005E,S0102_C01_005E,S0102_C01_005E
S0102_C01_005M,S0102_C01_005M,S0102_C01_005M,S0102_C01_005M,S0102_C01_005M,S0102_C01_005M,S0102_C01_005M,S0102_C01_005M
S0102_C01_006E,S0102_C01_006E,S0102_C01_006E,S0102_C01_006E,S0102_C01_006E,S0102_C01_006E,S0102_C01_006E,S0102_C01_006E
S0102_C01_006M,S0102_C01_006M,S0102_C01_006M,S0102_C01_006M,S0102_C01_006M,S0102_C01_006M,S0102_C01_006M,S0102_C01_006M
S0102_C01_007E,S0102_C01_007E,S0102_C01_007E,S0102_C01_007E,S0102_C01_007E,S0102_C01_007E,S0102_C01_007E,S0102_C01_007E
S0102_C01_007M,S0102_C01_007M,S0102_C01_007M,S0102_C01_007M,S0102_C01_007M,S0102_C01_007M,S0102_C01_007M,S0102_C01_007M
S0102_C01_008E,S0102_C01_008E,S0102_C01_008E,S0102_C01_008E,S0102_C01_008E,S0102_C01_008E,S0102_C01_008E,S0102_C01_008E
S0102_C01_008M,S0102_C01_008M,S0102_C01_008M,S0102_C01_008M,S0102_C01_008M,S0102_C01_008M,S0102_C01_008M,S0102_C01_008M
S0102_C01_009E,S0102_C01_009E,S0102_C01_009E,S0102_C01_009E,S0102_C01_009E,S0102_C01_009E,S0102_C01_009E,S0102_C01_009E
S0102_C01_009M,S0102_C01_009M,S0102_C01_009M,S0102_C01_009M,S0102_C01_009M,S0102_C01_009M,S0102_C01_009M,S0102_C01_009M
S0102_C01_010E,S0102_C01_010E,S0102_C01_010E,S0102_C01_010E,S0102_C01_010E,S0102_C01_010E,S0102_C01_010E,S0102_C01_010E
S0102_C01_010M,S0102_C01_010M,S0102_C01_010M,S0102_C01_010M,S0102_C01_010M,S0102_C01_010M,S0102_C01_010M,S0102_C01_010M
S0102_C01_011E,S0102_C01_011E,S0102_C01_011E,S0102_C01_011E,S0102_C01_011E,S0102_C01_011E,S0102_C01_011E,S0102_C01_011E
S0102_C01_011M,S0102_C01_011M,S0102_C01_011M,S0102_C01_011M,S0102_C01_011M,S0102_C01_011M,S0102_C01_011M,S0102_C01_011M
S0102_C01_012E,S0102_C01_012E,S0102_C01_012E,S0102_C01_012E,S0102_C01_012E,S0102_C01_012E,S0102_C01_012E,S0102_C01_012E
S0102_C01_012M,S0102_C01_012M,S0102_C01_012M,S0102_C01_012M,S0102_C01_012M,S0102_C01_012M,S0102_C01_012M,S0102_C01_012M
S0102_C01_013E,S0102_C01_013E,S0102_C01_013E,S0102_C01_013E,S0102_C01_013E,S0102_C01_013E,S0102_C01_013E,S0102_C01_013E
S0102_C01_013M,S0102_C01_013M,S0102_C01_013M,S0102_C01_013M,S0102_C01_013M,S0102_C01_013M,S0102_C01_013M,S0102_C01_013M
S0102_C01_014E,S0102_C01_014E,S0102_C01_014E,S0102_C01_014E,S0102_C01_014E,S0102_C01_014E,S0102_C01_014E,S0102_C01_014E
S0102_C01_014M,S0102_C01_014M,S0102_C01_014M,S0102_C01_014M,S0102_C01_014M,S0102_C01_014M,S0102_C01_014M,S0102_C01_014M
S0102_C01_015E,S0102_C01_015E,S0102_C01_015E,S0102_C01_015E,S0102_C01_015E,S0102_C01_015E,S0102_C01_015E,S0102_C01_015E
S0102_C01_015M,S0102_C01_015M,S0102_C01_015M,S0102_C01_015M,S0102_C01_015M,S0102_C01_015M,S0102_C01_015M,S0102_C01_015M
S0102_C01_016E,S0102_C01_016E,S0102_C01_016E,S0102_C01_016E,S0102_C01_016E,S0102_C01_016E,S0102_C01_016E,S0102_C01_016E
S0102_C01_016M,S0102_C01_016M,S0102_C01_016M,S0102_C01_016M,S0102_C01_016M,S0102_C01_016M,S0102_C01_016M,S0102_C01_016M
S0102_C01_017E,S0102_C01_017E,S0102_C01_017E,S0102_C01_017E,S0102_C01_017E,S0102_C01_017E,S0102_C01_017E,S0102_C01_017E
S0102_C01_017M,S0102_C01_017M,S0102_C01_017M,S0102_C01_017M,S0102_C01_017M,S0102_C01_017M,S0102_C01_017M,S0102_C01_017M
S0102_C01_018E,S0102_C01_018E,S0102_C01_018E,S0102_C01_018E,S0102_C01_018E,S0102_C01_018E,S0102_C01_018E,S0102_C01_018E
S0102_C01_018M,S0102_C01_018M,S0102_C01_018M,S0102_C01_018M,S0102_C01_018M,S0102_C01_018M,S0102_C01_018M,S0102_C01_018M
S0102_C01_019E,S0102_C01_019E,S0102_C01_019E,S0102_C01_019E,S0102_C01_019E,S0102_C01_019E,S0102_C01_019E,S0102_C01_019E
S0102_C01_019M,S0102_C01_019M,S0102_C01_019M,S0102_C01_019M,S0102_C01_019M,S0102_C01_019M,S0102_C01_019M,S0102_C01_019M
S0102_C01_020E,S0102_C01_020E,S0102_C01_020E,S0102_C01_020E,S0102_C01_020E,S0102_C01_020E,S0102_C01_020E,S0102_C01_020E
S0102_C01_020M,S0102_C01_020M,S0102_C01_020M,S0102_C01_020M,S0102_C01_020M,S0102_C01_020M,S0102_C01_020M,S0102_C01_020M
S0102_C01_021E,S0102_C01_021E,S0102_C01_021E,S0102_C01_021E,S0102_C01_021E,S0102_C01_021E,S0102_C01_021E,S0102_C01_021E
S0102_C01_021M,S0102_C01_021M,S0102_C01_021M,S0102_C01_021M,S0102_C01_021M,S0102_C01_021M,S0102_C01_021M,S0102_C01_021M
S0102_C01_022E,S0102_C01_022E,S0102_C01_022E,S0102_C01_022E,S0102_C01_022E,S0102_C01_022E,S0102_C01_022E,S0102_C01_022E
S0102_C01_022M,S0102_C01_022M,S0102_C01_022M,S0102_C01_022M,S0102_C01_022M,S0102_C01_022M,S0102_C01_022M,S0102_C01_022M
S0102_C01_023E,S0102_C01_023E,S0102_C01_023E,S0102_C01_023E,S0102_C01_023E,S0102_C01_023E,S0102_C01_023E,S0102_C01_023E
S0102_C01_023M,S0102_C01_023M,S0102_C01_023M,S0102_C01_023M,S0102_C01_023M,S0102_C01_023M,S0102_C01_023M,S0102_C01_023M
S0102_C01_024E,S0102_C01_024E,S0102_C01_024E,S0102_C01_024E,S0102_C01_024E,S0102_C01_024E,S0102_C01_024E,S0102_C01_024E
S0102_C01_024M,S0102_C01_024M,S0102_C01_024M,S0102_C01_024M,S0102_C01_024M,S0102_C01_024M,S0102_C01_024M,S0102_C01_024M
S0102_C01_025E,S0102_C01_025E,S0102_C01_025E,S0102_C01_025E,S0102_C01_025E,S0102_C01_025E,S0102_C01_025E,S0102_C01_025E
S0102_C01_025M,S0102_C01_025M,S0102_C01_025M,S0102_C01_025M,S0102_C01_025M,S0102_C01_025M,S0102_C01_025M,S0102_C01_025M
S0102_C01_026E,S0102_C01_026E,S0102_C01_026E,S0102_C01_026E,S0102_C01_026E,S0102_C01_026E,S0102_C01_026E,S0102_C01_026E
S0102_C01_026M,S0102_C01_026M,S0102_C01_026M,S0102_C01_026M,S0102_C01_026M,S0102_C01_026M,S0102_C01_026M,S0102_C01_026M
S0102_C01_027E,S0102_C01_027E,S0102_C01_027E,S0102_C01_027E,S0102_C01_027E,S0102_C01_027E,S0102_C01_027E,S0102_C01_027E
S0102_C01_027M,S0102_C01_027M,S0102_C01_027M,S0102_C01_027M,S0102_C01_027M,S0102_C01_027M,S0102_C01_027M,S0102_C01_027M
S0102_C01_028E,S0102_C01_028E,S0102_C01_028E,S0102_C01_028E,S0102_C01_028E,S0102_C01_028E,S0102_C01_028E,S0102_C01_028E
S0102_C01_028M,S0102_C01_028M,S0102_C01_028M,S0102_C01_028M,S0102_C01_028M,S0102_C01_028M,S0102_C01_028M,S0102_C01_028M
S0102_C01_029E,S0102_C01_029E,S0102_C01_029E,S0102_C01_029E,S0102_C01_029E,S0102_C01_029E,S0102_C01_029E,S0102_C01_029E
S0102_C01_029M,S0102_C01_029M,S0102_C01_029M,S0102_C01_029M,S0102_C01_029M,S0102_C01_029M,S0102_C01_029M,S0102_C01_029M
S0102_C01_030E,S0102_C01_030E,S0102_C01_030E,S0102_C01_030E,S0102_C01_030E,S0102_C01_030E,S0102_C01_030E,S0102_C01_030E
S0102_C01_030M,S0102_C01_030M,S0102_C01_030M,S0102_C01_030M,S0102_C01_030M,S0102_C01_030M,S0102_C01_030M,S0102_C01_030M
S0102_C01_031E,S0102_C01_031E,S0102_C01_031E,S0102_C01_031E,S0102_C01_031E,S0102_C01_031E,S0102_C01_031E,S0102_C01_031E
S0102_C01_031M,S0102_C01_031M,S0102_C01_031M,S0102_C01_031M,S0102_C01_031M,S0102_C01_031M,S0102_C01_031M,S0102_C01_031M
S0102_C01_032E,S0102_C01_032E,S0102_C01_032E,S0102_C01_032E,S0102_C01_032E,S0102_C01_032E,S0102_C01_032E,S0102_C01_032E
S0102_C01_032M,S0102_C01_032M,S0102_C01_032M,S0102_C01_032M,S0102_C01_032M,S0102_C01_032M,S0102_C01_032M,S0102_C01_032M
S0102_C01_033E,S0102_C01_033E,S0102_C01_033E,S0102_C01_033E,S0102_C01_033E,S0102_C01_033E,S0102_C01_033E,S0102_C01_033E
S0102_C01_033M,S0102_C01_033M,S0102_C01_033M,S0102_C01_033M,S0102_C01_033M,S0102_C01_033M,S0102_C01_033M,S0102_C01_033M
S0102_C01_034E,S0102_C01_034E,S0102_C01_034E,S0102_C01_034E,S0102_C01_034E,S0102_C01_034E,S0102_C01_034E,S0102_C01_034E
S0102_C01_034M,S0102_C01_034M,S0102_C01_034M,S0102_C01_034M,S0102_C01_034M,S0102_C01_034M,S0102_C01_034M,S0102_C01_034M
S0102_C01_035E,S0102_C01_035E,S0102_C01_035E,S0102_C01_035E,S0102_C01_035E,S0102_C01_035E,S0102_C01_035E,S0102_C01_035E
S0102_C01_035M,S0102_C01_035M,S0102_C01_035M,S0102_C01_035M,S0102_C01_035M,S0102_C01_035M,S0102_C01_035M,S0102_C01_035M
S0102_C01_036E,S0102_C01_036E,S0102_C01_036E,S0102_C01_036E,S0102_C01_036E,S0102_C01_036E,S0102_C01_036E,S0102_C01_036E
S0102_C01_036M,S0102_C01_036M,S0102_C01_036M,S0102_C01_036M,S0102_C01_036M,S0102_C01_036M,S0102_C01_036M,S0102_C01_036M
S0102_C01_037E,S0102_C01_037E,S0102_C01_037E,S0102_C01_037E,S0102_C01_037E,S0102_C01_037E,S0102_C01_037E,S0102_C01_037E
S0102_C01_037M,S0102_C01_037M,S0102_C01_037M,S0102_C01_037M,S0102_C01_037M,S0102_C01_037M,S0102_C01_037M,S0102_C01_037M
S0102_C01_038E,S0102_C01_038E,S0102_C01_038E,S0102_C01_038E,S0102_C01_038E,S0102_C01_038E,S0102_C01_038E,S0102_C01_038E
S0102_C01_038M,S0102_C01_038M,S0102_C01_038M,S0102_C01_038M,S0102_C01_038M,S0102_C01_038M,S0102_C01_038M,S0102_C01_038M
S0102_C01_039E,S0102_C01_039E,S0102_C01_039E,S0102_C01_039E,S0102_C01_039E,S0102_C01_039E,S0102_C01_039E,S0102_C01_039E
S0102_C01_039M,S0102_C01_039M,S0102_C01_039M,S0102_C01_039M,S0102_C01_039M,S0102_C01_039M,S0102_C01_039M,S0102_C01_039M
S0102_C01_040E,S0102_C01_040E,S0102_C01_040E,S0102_C01_040E,S0102_C01_040E,S0102_C01_040E,S0102_C01_040E,S0102_C01_040E
S0102_C01_040M,S0102_C01_040M,S0102_C01_040M,S0102_C01_040M,S0102_C01_040M,S0102_C01_040M,S0102_C01_040M,S0102_C01_040M
S0102_C01_041E,S0102_C01_041E,S0102_C01_041E,S0102_C01_041E,S0102_C01_041E,S0102_C01_041E,S0102_C01_041E,S0102_C01_041E
S0102_C01_041M,S0102_C01_041M,S0102_C01_041M,S0102_C01_041M,S0102_C01_041M,S0102_C01_041M,S0102_C01_041M,S0102_C01_041M
S0102_C01_042E,S0102_C01_042E,S0102_C01_042E,S0102_C01_042E,S0102_C01_042E,S0102_C01_042E,S0102_C01_042E,S0102_C01_042E
S0102_C01_042M,S0102_C01_042M,S0102_C01_042M,S0102_C01_042M,S0102_C01_042M,S0102_C01_042M,S0102_C01_042M,S0102_C01_042M
S0102_C01_043E,S0102_C01_043E,S0102_C01_043E,S0102_C01_043E,S0102_C01_043E,S0102_C01_043E,S0102_C01_043E,S0102_C01_043E
S0102_C01_043M,S0102_C01_043M,S0102_C01_043M,S0102_C01_043M,S0102_C01_043M,S0102_C01_043M,S0102_C01_043M,S0102_C01_043M
S0102_C01_044E,S0102_C01_044E,S0102_C01_044E,S0102_C01_044E,S0102_C01_044E,S0102_C01_044E,S0102_C01_044E,S0102_C01_044E
S0102_C01_044M,S0102_C01_044M,S0102_C01_044M,S0102_C01_044M,S0102_C01_044M,S0102_C01_044M,S0102_C01_044M,S0102_C01_044M
S0102_C01_045E,S0102_C01_045E,S0102_C01_045E,S0102_C01_045E,S0102_C01_045E,S0102_C01_045E,S0102_C01_045E,S0102_C01_045E
S0102_C01_045M,S0102_C01_045M,S0102_C01_045M,S0102_C01_045M,S0102_C01_045M,S0102_C01_045M,S0102_C01_045M,S0102_C01_045M
S0102_C01_046E,S0102_C01_046E,S0102_C01_046E,S0102_C01_046E,S0102_C01_046E,S0102_C01_046E,S0102_C01_046E,S0102_C01_046E
S0102_C01_046M,S0102_C01_046M,S0102_C01_046M,S0102_C01_046M,S0102_C01_046M,S0102_C01_046M,S0102_C01_046M,S0102_C01_046M
S0102_C01_047E,S0102_C01_047E,S0102_C01_047E,S0102_C01_047E,S0102_C01_047E,S0102_C01_047E,S0102_C01_047E,S0102_C01_047E
S0102_C01_047M,S0102_C01_047M,S0102_C01_047M,S0102_C01_047M,S0102_C01_047M,S0102_C01_047M,S0102_C01_047M,S0102_C01_047M
S0102_C01_048E,S0102_C01_048E,S0102_C01_048E,S0102_C01_048E,S0102_C01_048E,S0102_C01_048E,S0102_C01_048E,S0102_C01_048E
S0102_C01_048M,S0102_C01_048M,S0102_C01_048M,S0102_C01_048M,S0102_C01_048M,S0102_C01_048M,S0102_C01_048M,S0102_C01_048M
S0102_C01_049E,S0102_C01_049E,S0102_C01_049E,S0102_C01_049E,S0102_C01_049E,S0102_C01_049E,S0102_C01_049E,S0102_C01_049E
S0102_C01_049M,S0102_C01_049M,S0102_C01_049M,S0102_C01_049M,S0102_C01_049M,S0102_C01_049M,S0102_C01_049M,S0102_C01_049M
S0102_C01_050E,S0102_C01_050E,S0102_C01_050E,S0102_C01_050E,S0102_C01_050E,S0102_C01_050E,S0102_C01_050E,S0102_C01_050E
S0102_C01_050M,S0102_C01_050M,S0102_C01_050M,S0102_C01_050M,S0102_C01_050M,S0102_C01_050M,S0102_C01_050M,S0102_C01_050M
S0102_C01_051E,S0102_C01_051E,S0102_C01_051E,S0102_C01_051E,S0102_C01_051E,S0102_C01_051E,S0102_C01_051E,S0102_C01_051E
S0102_C01_051M,S0102_C01_051M,S0102_C01_051M,S0102_C01_051M,S0102_C01_051M,S0102_C01_051M,S0102_C01_051M,S0102_C01_051M
S0102_C01_052E,S0102_C01_052E,S0102_C01_052E,S0102_C01_052E,S0102_C01_052E,S0102_C01_052E,S0102_C01_052E,S0102_C01_052E
S0102_C01_052M,S0102_C01_052M,S0102_C01_052M,S0102_C01_052M,S0102_C01_052M,S0102_C01_052M,S0102_C01_052M,S0102_C01_052M
S0102_C01_053E,S0102_C01_053E,S0102_C01_053E,S0102_C01_053E,S0102_C01_053E,S0102_C01_053E,S0102_C01_053E,S0102_C01_053E
S0102_C01_053M,S0102_C01_053M,S0102_C01_053M,S0102_C01_053M,S0102_C01_053M,S0102_C01_053M,S0102_C01_053M,S0102_C01_053M
S0102_C01_054E,S0102_C01_054E,S0102_C01_054E,S0102_C01_054E,S0102_C01_054E,S0102_C01_054E,S0102_C01_054E,S0102_C01_054E
S0102_C01_054M,S0102_C01_054M,S0102_C01_054M,S0102_C01_054M,S0102_C01_054M,S0102_C01_054M,S0102_C01_054M,S0102_C01_054M
S0102_C01_055E,S0102_C01_055E,S0102_C01_055E,S0102_C01_055E,S0102_C01_055E,S0102_C01_055E,S0102_C01_055E,S0102_C01_055E
S0102_C01_055M,S0102_C01_055M,S0102_C01_055M,S0102_C01_055M,S0102_C01_055M,S0102_C01_055M,S0102_C01_055M,S0102_C01_055M
S0102_C01_056E,S0102_C01_056E,S0102_C01_056E,S0102_C01_056E,S0102_C01_056E,S0102_C01_056E,S0102_C01_056E,S0102_C01_056E
S0102_C01_056M,S0102_C01_056M,S0102_C01_056M,S0102_C01_056M,S0102_C01_056M,S0102_C01_056M,S0102_C01_056M,S0102_C01_056M
S0102_C01_057E,S0102_C01_057E,S0102_C01_057E,S0102_C01_057E,S0102_C01_057E,S0102_C01_057E,S0102_C01_057E,S0102_C01_057E
S0102_C01_057M,S0102_C01_057M,S0102_C01_057M,S0102_C01_057M,S0102_C01_057M,S0102_C01_057M,S0102_C01_057M,S0102_C01_057M
S0102_C01_058E,S0102_C01_058E,S0102_C01_058E,S0102_C01_058E,S0102_C01_058E,S0102_C01_058E,S0102_C01_058E,S0102_C01_058E
S0102_C01_058M,S0102_C01_058M,S0102_C01_058M,S0102_C01_058M,S0102_C01_058M,S0102_C01_058M,S0102_C01_058M,S0102_C01_058M
S0102_C01_059E,S0102_C01_059E,S0102_C01_059E,S0102_C01_059E,S0102_C01_059E,S0102_C01_059E,S0102_C01_059E,S0102_C01_059E
S0102_C01_059M,S0102_C01_059M,S0102_C01_059M,S0102_C01_059M,S0102_C01_059M,S0102_C01_059M,S0102_C01_059M,S0102_C01_059M
S0102_C01_060E,S0102_C01_060E,S0102_C01_060E,S0102_C01_060E,S0102_C01_060E,S0102_C01_060E,S0102_C01_060E,S0102_C01_060E
S0102_C01_060M,S0102_C01_060M,S0102_C01_060M,S0102_C01_060M,S0102_C01_060M,S0102_C01_060M,S0102_C01_060M,S0102_C01_060M
S0102_C01_061E,S0102_C01_061E,S0102_C01_061E,S0102_C01_061E,S0102_C01_061E,S0102_C01_061E,S0102_C01_061E,S0102_C01_061E
S0102_C01_061M,S0102_C01_061M,S0102_C01_061M,S0102_C01_061M,S0102_C01_061M,S0102_C01_061M,S0102_C01_061M,S0102_C01_061M
S0102_C01_062E,S0102_C01_062E,S0102_C01_062E,S0102_C01_062E,S0102_C01_062E,S0102_C01_062E,S0102_C01_062E,S0102_C01_062E
S0102_C01_062M,S0102_C01_062M,S0102_C01_062M,S0102_C01_062M,S0102_C01_062M,S0102_C01_062M,S0102_C01_062M,S0102_C01_062M
S0102_C01_063E,S0102_C01_063E,S0102_C01_063E,S0102_C01_063E,S0102_C01_063E,S0102_C01_063E,S0102_C01_063E,S0102_C01_063E
S0102_C01_063M,S0102_C01_063M,S0102_C01_063M,S0102_C01_063M,S0102_C01_063M,S0102_C01_063M,S0102_C01_063M,S0102_C01_063M
S0102_C01_064E,S0102_C01_064E,S0102_C01_064E,S0102_C01_064E,S0102_C01_064E,S0102_C01_064E,S0102_C01_064E,S0102_C01_064E
S0102_C01_064M,S0102_C01_064M,S0102_C01_064M,S0102_C01_064M,S0102_C01_064M,S0102_C01_064M,S0102_C01_064M,S0102_C01_064M
S0102_C01_065E,S0102_C01_065E,S0102_C01_065E,S0102_C01_065E,S0102_C01_065E,S0102_C01_065E,S0102_C01_065E,S0102_C01_065E
S0102_C01_065M,S0102_C01_065M,S0102_C01_065M,S0102_C01_065M,S0102_C01_065M,S0102_C01_065M,S0102_C01_065M,S0102_C01_065M
S0102_C01_066E,S0102_C01_066E,S0102_C01_066E,S0102_C01_066E,S0102_C01_066E,S0102_C01_066E,S0102_C01_066E,S0102_C01_066E
