2022_ID,2022_Label
S0101_C05_033E,AGE AND SEX!!INT!!ESTIMATE!!FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!SEX RATIO (MALE PER 100 FEMALE)
S0101_C05_034E,AGE AND SEX!!INT!!ESTIMATE!!FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!AGE DEPENDENCY RATIO
S0101_C05_035E,AGE AND SEX!!INT!!ESTIMATE!!FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!OLD-AGE DEPENDENCY RATIO
S0101_C05_036E,AGE AND SEX!!INT!!ESTIMATE!!FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!CHILD DEPENDENCY RATIO
S0101_C05_037E,AGE AND SEX!!INT!!ESTIMATE!!FEMALE!!TOTAL POPULATION!!PERCENT ALLOCATED!!SEX
S0101_C05_038E,AGE AND SEX!!INT!!ESTIMATE!!FEMALE!!TOTAL POPULATION!!PERCENT ALLOCATED!!AGE
S0101_C06_001E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION
S0101_C06_002E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!UNDER 5 YEARS
S0101_C06_003E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!5 TO 9 YEARS
S0101_C06_004E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!10 TO 14 YEARS
S0101_C06_005E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!15 TO 19 YEARS
S0101_C06_006E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!20 TO 24 YEARS
S0101_C06_007E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!25 TO 29 YEARS
S0101_C06_008E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!30 TO 34 YEARS
S0101_C06_009E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!35 TO 39 YEARS
S0101_C06_010E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!40 TO 44 YEARS
S0101_C06_011E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!45 TO 49 YEARS
S0101_C06_012E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!50 TO 54 YEARS
S0101_C06_013E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!55 TO 59 YEARS
S0101_C06_014E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!60 TO 64 YEARS
S0101_C06_015E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!65 TO 69 YEARS
S0101_C06_016E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!70 TO 74 YEARS
S0101_C06_017E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!75 TO 79 YEARS
S0101_C06_018E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!80 TO 84 YEARS
S0101_C06_019E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!AGE!!85 YEARS AND OVER
S0101_C06_020E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!5 TO 14 YEARS
S0101_C06_021E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!15 TO 17 YEARS
S0101_C06_022E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!UNDER 18 YEARS
S0101_C06_023E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!18 TO 24 YEARS
S0101_C06_024E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!15 TO 44 YEARS
S0101_C06_025E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!16 YEARS AND OVER
S0101_C06_026E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!18 YEARS AND OVER
S0101_C06_027E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!21 YEARS AND OVER
S0101_C06_028E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!60 YEARS AND OVER
S0101_C06_029E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!62 YEARS AND OVER
S0101_C06_030E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!65 YEARS AND OVER
S0101_C06_031E,AGE AND SEX!!FLOAT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SELECTED AGE CATEGORIES!!75 YEARS AND OVER
S0101_C06_032E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!MEDIAN AGE (YEARS)
S0101_C06_033E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!SEX RATIO (MALE PER 100 FEMALE)
S0101_C06_034E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!AGE DEPENDENCY RATIO
S0101_C06_035E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!OLD-AGE DEPENDENCY RATIO
S0101_C06_036E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!SUMMARY INDICATORS!!CHILD DEPENDENCY RATIO
S0101_C06_037E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!PERCENT ALLOCATED!!SEX
S0101_C06_038E,AGE AND SEX!!INT!!ESTIMATE!!PERCENT FEMALE!!TOTAL POPULATION!!PERCENT ALLOCATED!!AGE
S0102_C01_001E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!TOTAL POPULATION
S0102_C01_002E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!SEX AND AGE!!MALE
S0102_C01_003E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!SEX AND AGE!!FEMALE
S0102_C01_004E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!SEX AND AGE!!MEDIAN AGE (YEARS)
S0102_C01_005E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!ONE RACE
S0102_C01_006E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!ONE RACE!!WHITE
S0102_C01_007E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!ONE RACE!!BLACK OR AFRICAN AMERICAN
S0102_C01_008E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!ONE RACE!!AMERICAN INDIAN AND ALASKA NATIVE
S0102_C01_009E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!ONE RACE!!ASIAN
S0102_C01_010E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!ONE RACE!!NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER
S0102_C01_011E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!ONE RACE!!SOME OTHER RACE
S0102_C01_012E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!TWO OR MORE RACES
S0102_C01_013E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!HISPANIC OR LATINO ORIGIN (OF ANY RACE)
S0102_C01_014E,"POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!TOTAL POPULATION!!RACE AND HISPANIC OR LATINO ORIGIN!!WHITE ALONE, NOT HISPANIC OR LATINO"
S0102_C01_015E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!RELATIONSHIP!!POPULATION IN HOUSEHOLDS
S0102_C01_016E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RELATIONSHIP!!POPULATION IN HOUSEHOLDS!!HOUSEHOLDER OR SPOUSE
S0102_C01_017E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RELATIONSHIP!!POPULATION IN HOUSEHOLDS!!PARENT
S0102_C01_018E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RELATIONSHIP!!POPULATION IN HOUSEHOLDS!!OTHER RELATIVES
S0102_C01_019E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RELATIONSHIP!!POPULATION IN HOUSEHOLDS!!NONRELATIVES
S0102_C01_020E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RELATIONSHIP!!POPULATION IN HOUSEHOLDS!!NONRELATIVES!!UNMARRIED PARTNER
S0102_C01_021E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!HOUSEHOLDS BY TYPE!!HOUSEHOLDS
S0102_C01_022E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!HOUSEHOLDS BY TYPE!!HOUSEHOLDS!!FAMILY HOUSEHOLDS
S0102_C01_023E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!HOUSEHOLDS BY TYPE!!HOUSEHOLDS!!FAMILY HOUSEHOLDS!!MARRIED-COUPLE FAMILY
S0102_C01_024E,"POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!HOUSEHOLDS BY TYPE!!HOUSEHOLDS!!FAMILY HOUSEHOLDS!!FEMALE HOUSEHOLDER, NO HUSBAND PRESENT, FAMILY"
S0102_C01_025E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!HOUSEHOLDS BY TYPE!!HOUSEHOLDS!!NONFAMILY HOUSEHOLDS
S0102_C01_026E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!HOUSEHOLDS BY TYPE!!HOUSEHOLDS!!NONFAMILY HOUSEHOLDS!!HOUSEHOLDER LIVING ALONE
S0102_C01_027E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!MARITAL STATUS!!POPULATION 15 YEARS AND OVER
S0102_C01_028E,"POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!MARITAL STATUS!!POPULATION 15 YEARS AND OVER!!NOW MARRIED, EXCEPT SEPARATED"
S0102_C01_029E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!MARITAL STATUS!!POPULATION 15 YEARS AND OVER!!WIDOWED
S0102_C01_030E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!MARITAL STATUS!!POPULATION 15 YEARS AND OVER!!DIVORCED
S0102_C01_031E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!MARITAL STATUS!!POPULATION 15 YEARS AND OVER!!SEPARATED
S0102_C01_032E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!MARITAL STATUS!!POPULATION 15 YEARS AND OVER!!NEVER MARRIED
S0102_C01_033E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER
S0102_C01_034E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!LESS THAN HIGH SCHOOL GRADUATE
S0102_C01_035E,"POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!HIGH SCHOOL GRADUATE, GED, OR ALTERNATIVE"
S0102_C01_036E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!SOME COLLEGE OR ASSOCIATE'S DEGREE
S0102_C01_037E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EDUCATIONAL ATTAINMENT!!POPULATION 25 YEARS AND OVER!!BACHELOR'S DEGREE OR HIGHER
S0102_C01_038E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!POPULATION 30 YEARS AND OVER
S0102_C01_039E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!POPULATION 30 YEARS AND OVER!!LIVING WITH GRANDCHILD(REN)
S0102_C01_040E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESPONSIBILITY FOR GRANDCHILDREN UNDER 18 YEARS!!POPULATION 30 YEARS AND OVER!!LIVING WITH GRANDCHILD(REN)!!RESPONSIBLE FOR GRANDCHILD(REN)
S0102_C01_041E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!VETERAN STATUS!!CIVILIAN POPULATION 18 YEARS AND OVER
S0102_C01_042E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!VETERAN STATUS!!CIVILIAN POPULATION 18 YEARS AND OVER!!CIVILIAN VETERAN
S0102_C01_043E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!DISABILITY STATUS!!CIVILIAN NONINSTITUTIONALIZED POPULATION
S0102_C01_044E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!DISABILITY STATUS!!CIVILIAN NONINSTITUTIONALIZED POPULATION!!WITH ANY DISABILITY
S0102_C01_045E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!DISABILITY STATUS!!CIVILIAN NONINSTITUTIONALIZED POPULATION!!NO DISABILITY
S0102_C01_046E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER
S0102_C01_047E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER!!SAME HOUSE
S0102_C01_048E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER!!DIFFERENT HOUSE IN THE UNITED STATES
S0102_C01_049E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER!!DIFFERENT HOUSE IN THE UNITED STATES!!SAME COUNTY
S0102_C01_050E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER!!DIFFERENT HOUSE IN THE UNITED STATES!!DIFFERENT COUNTY
S0102_C01_051E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER!!DIFFERENT HOUSE IN THE UNITED STATES!!DIFFERENT COUNTY!!SAME STATE
S0102_C01_052E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER!!DIFFERENT HOUSE IN THE UNITED STATES!!DIFFERENT COUNTY!!DIFFERENT STATE
S0102_C01_053E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!RESIDENCE 1 YEAR AGO!!POPULATION 1 YEAR AND OVER!!ABROAD
S0102_C01_054E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION
S0102_C01_055E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION!!NATIVE
S0102_C01_056E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION!!FOREIGN BORN
S0102_C01_057E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION!!FOREIGN BORN!!ENTERED 2010 OR LATER
S0102_C01_058E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION!!FOREIGN BORN!!ENTERED 2000 TO 2009
S0102_C01_059E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION!!FOREIGN BORN!!ENTERED BEFORE 2000
S0102_C01_060E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION!!FOREIGN BORN!!NATURALIZED U.S. CITIZEN
S0102_C01_061E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!PLACE OF BIRTH/ NATIVITY AND CITIZENSHIP STATUS/ AND YEAR OF ENTRY!!TOTAL POPULATION!!FOREIGN BORN!!NOT A U.S. CITIZEN
S0102_C01_062E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER
S0102_C01_063E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER!!ENGLISH ONLY
S0102_C01_064E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER!!LANGUAGE OTHER THAN ENGLISH
S0102_C01_065E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!LANGUAGE SPOKEN AT HOME AND ABILITY TO SPEAK ENGLISH!!POPULATION 5 YEARS AND OVER!!LANGUAGE OTHER THAN ENGLISH!!SPEAK ENGLISH LESS THAN \VERY WELL\
S0102_C01_066E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER
S0102_C01_067E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE
S0102_C01_068E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE
S0102_C01_069E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE!!EMPLOYED
S0102_C01_070E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE!!UNEMPLOYED
S0102_C01_071E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!CIVILIAN LABOR FORCE!!UNEMPLOYED!!PERCENT OF CIVILIAN LABOR FORCE
S0102_C01_072E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!IN LABOR FORCE!!ARMED FORCES
S0102_C01_073E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!EMPLOYMENT STATUS!!POPULATION 16 YEARS AND OVER!!NOT IN LABOR FORCE
S0102_C01_074E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS
S0102_C01_075E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH EARNINGS
S0102_C01_076E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH EARNINGS!!MEAN EARNINGS (DOLLARS)
S0102_C01_077E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SOCIAL SECURITY INCOME
S0102_C01_078E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SOCIAL SECURITY INCOME!!MEAN SOCIAL SECURITY INCOME (DOLLARS)
S0102_C01_079E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SUPPLEMENTAL SECURITY INCOME
S0102_C01_080E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH SUPPLEMENTAL SECURITY INCOME!!MEAN SUPPLEMENTAL SECURITY INCOME (DOLLARS)
S0102_C01_081E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH CASH PUBLIC ASSISTANCE INCOME
S0102_C01_082E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH CASH PUBLIC ASSISTANCE INCOME!!MEAN CASH PUBLIC ASSISTANCE INCOME (DOLLARS)
S0102_C01_083E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH RETIREMENT INCOME
S0102_C01_084E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH RETIREMENT INCOME!!MEAN RETIREMENT INCOME (DOLLARS)
S0102_C01_085E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!FLOAT!!ESTIMATE!!TOTAL!!INCOME IN THE PAST 12 MONTHS !!HOUSEHOLDS!!WITH FOOD STAMP/SNAP BENEFITS
S0102_C01_086E,POPULATION 60 YEARS AND OVER IN THE UNITED STATES!!INT!!ESTIMATE!!TOTAL!!POVERTY STATUS IN THE PAST 12 MONTHS!!POPULATION FOR WHOM POVERTY STATUS IS DETERMINED
